日付,始値,高値,安値,終値,13週平均,26週平均,VWAP,出来高,13週平均,26週平均,売残,買残,倍率
20151106,       4105,       4508,       4061,       4400,    4189.84,    4355.23,         --,       17035300,    20762284.61,    20604746.15,         375200,         601400,        1.6
20151030,       4283,       4299,       4085,       4211,    4212.73,    4349.07,         --,       14864600,    21073253.84,    20357930.76,         229500,         874600,       3.81
20151023,       4090,       4300,       3921,       4283,    4259.07,     4354.9,         --,       19090100,    22022161.53,    20662115.38,         365400,         778100,       2.13
20151016,       4087,       4101,       3932,       4065,    4294.11,    4361.01,         --,       19227500,    21585553.84,    20861403.84,         213800,         924700,       4.33
20151009,       3676,       4116,       3629,       4113,    4338.96,    4363.63,         --,       30319700,    21593646.15,    20926719.23,               ,               ,           
20151002,       4076,       4173,       3551,       3593,    4355.46,    4360.98,         --,       39933000,    21040353.84,       20677500,         189000,        1391600,       7.36
20150925,       4020,       4175,       3979,       4146,    4409.57,     4372.5,         --,       10783100,    19686730.76,    20208284.61,         137000,         846200,       6.18
20150918,       4070,     4269.5,     4009.5,     4009.5,    4430.46,    4359.96,         --,       14993300,    20155246.15,    20873546.15,         137000,         846200,       6.18
20150911,     4134.5,       4247,       4002,     4060.5,    4464.69,    4346.71,         --,       21674200,    20387223.07,    21443946.15,         148700,         793600,       5.34
20150904,     4299.5,     4431.5,       4109,     4203.5,     4486.8,    4333.67,         --,       20715000,    20529969.23,    21891896.15,         196900,         694100,       3.53
20150828,       4310,       4339,       3965,       4300,    4506.96,    4321.15,         --,       28827900,    20526961.53,     22125592.3,         212600,         736900,       3.47
20150821,     4675.5,       4767,       4387,       4437,    4525.42,    4300.84,         --,       16044100,    19683215.38,    22242776.92,         213200,         629100,       2.95
20150814,     4671.5,       4787,       4593,     4646.5,    4541.84,    4272.98,         --,       16401900,    20080669.23,    22861676.92,         250800,         554600,       2.21
20150807,     4836.5,       4848,       4600,     4697.5,    4520.61,    4234.69,         --,       21077900,    20447207.69,    23718446.15,         278200,         508300,       1.83
20150731,       4700,       4847,       4453,     4813.5,    4485.42,    4184.19,         --,       27200400,    19642607.69,       24203550,         371200,         329300,       0.89
20150724,       4700,     4789.5,       4616,     4738.5,    4450.73,    4123.38,         --,       13414200,    19302069.23,    24108661.53,         363700,         353600,       0.97
20150717,     4405.5,       4676,       4352,       4648,    4427.92,    4069.63,         --,       19332700,    20137253.84,    24885007.69,         395000,         508100,       1.29
20150710,     4255.5,       4400,       4097,     4327.5,     4388.3,    4012.38,         --,       23126900,     20259792.3,     25048742.3,         253200,         963300,        3.8
20150703,     4347.5,       4383,       4176,     4296.5,     4366.5,    3969.01,         --,       22335900,    20314646.15,    25553965.38,         292300,        1112300,       3.81
20150626,       4460,       4648,     4408.5,     4417.5,    4335.42,    3931.76,         --,       16873800,    20729838.46,    24988673.07,         358200,         787000,        2.2
20150619,     4304.5,       4549,       4260,     4454.5,    4289.46,    3891.59,         --,       18009000,    21591846.15,    25223246.15,         380100,         731500,       1.92
20150612,     4436.5,     4464.5,       4310,       4348,    4228.73,    3851.42,         --,       23529900,    22500669.23,    26954846.15,         369700,         850600,        2.3
20150605,       4500,     4621.5,       4432,     4465.5,    4180.53,    3819.42,         --,       20675900,    23253823.07,       27263600,         505200,         756700,        1.5
20150529,       4653,     4794.5,     4520.5,       4540,    4135.34,    3787.36,         --,       17859200,    23724223.07,    27528219.23,         525300,         519500,       0.99
20150522,     4401.5,     4668.5,     4377.5,     4650.5,    4076.26,       3759,         --,       21211000,    24802338.46,    27734038.46,         558700,         327400,       0.59
20150515,     4304.5,     4444.5,       4243,     4370.5,    4004.11,    3731.48,         --,       21166900,    25642684.61,       27723250,         487900,         482900,       0.99
20150508,     4222.5,       4291,     4220.5,       4240,    3948.76,    3714.07,         --,       10618100,    26989684.61,     27779642.3,         479400,         433400,        0.9
20150501,       4450,     4491.5,       4155,     4362.5,    3882.96,    3702.25,         --,       22773400,     28764492.3,       28559350,         479400,         433400,        0.9
20150424,       4100,       4505,     4054.5,       4442,    3796.03,     3679.3,         --,       24271600,    28915253.84,    28575919.23,         616900,         314400,       0.51
20150417,       4083,     4170.5,     4017.5,       4133,    3711.34,    3643.61,         --,       20925700,    29632761.53,    28508826.92,         427400,         318900,       0.75
20150410,       3864,       4091,       3849,       4044,    3636.46,    3610.57,         --,       23840000,     29837692.3,    28533546.15,         368000,         370900,       1.01
20150403,       3919,       3956,     3787.5,     3892.5,    3571.53,     3589.4,         --,       27733400,    30793284.61,    28442023.07,         304900,         650600,       2.13
20150327,     3767.5,     3877.5,       3730,       3820,    3528.11,    3573.75,         --,       28079900,    29247507.69,    28081019.23,         250600,         796200,       3.18
20150320,       3714,       3748,       3627,       3665,    3493.73,     3564.5,         --,       29823700,    28854646.15,    27643988.46,         286400,        1132700,       3.95
20150313,       3860,       3888,     3673.5,     3721.5,    3474.11,    3562.55,         --,       33320900,    31409023.07,    27093276.92,         359800,         958700,       2.66
20150306,     3782.5,       3878,     3745.5,       3878,     3458.3,    3560.78,         --,       26791100,    31273376.92,    26459669.23,         367200,         999600,       2.72
20150227,     3735.5,     3796.5,       3595,       3772,    3439.38,    3552.28,         --,       31874700,    31332215.38,    25968419.23,         307300,        1384200,        4.5
20150220,       3673,       3766,       3617,     3712.5,    3441.73,    3544.28,         --,       32135500,    30665738.46,    25114823.07,         269200,        1612600,       5.99
20150213,       3450,       3692,     3422.5,       3651,    3458.84,    3541.13,         --,       38677900,    29803815.38,    24311803.84,         289400,        2008800,       6.94
20150206,     3201.5,       3465,     3185.5,     3384.5,    3479.38,    3537.17,         --,       33690600,       28569600,    23344634.61,         184900,        2962600,      16.02
20150130,       3292,       3397,     3209.5,     3232.5,    3521.53,    3536.32,         --,       24733300,    28354207.69,    22874580.76,         181900,        3669600,      20.17
20150123,       3180,       3401,       3118,       3341,    3562.57,    3550.13,         --,       33599200,    28236584.61,    22584619.23,         195800,        3704800,      18.92
20150116,       3200,     3213.5,       3101,     3159.5,    3575.88,    3563.25,         --,       23589800,     27384892.3,    21790111.53,         148200,        4196500,      28.32
20150109,     3288.5,       3295,     3104.5,       3200,    3584.69,    3584.15,         --,       36262700,       27229400,    21603930.76,         122200,        4015500,      32.86
20141230,       3370,     3381.5,       3318,       3328,    3607.26,    3604.11,         --,        7638300,    26090761.53,    20699196.15,         187700,        3282600,      17.49
20141226,       3420,       3442,       3344,       3373,    3619.38,    3617.84,         --,       22972700,    26914530.76,    20926788.46,         207900,        3171300,      15.25
20141219,       3460,     3468.5,       3107,       3410,    3635.26,    3629.15,         --,       63030600,    26433330.76,    20767180.76,         207900,        3171300,      15.25
20141212,     3677.5,     3695.5,       3495,       3516,       3651,    3638.76,         --,       31557500,    22777530.76,    19037657.69,         223000,        2459300,      11.03
20141205,       3790,       3819,       3615,       3632,    3663.26,    3644.69,         --,       27556000,    21645961.53,    18960065.38,         243400,        2084900,       8.57
20141128,     3925.5,       3935,     3761.5,     3802.5,    3665.19,    3639.61,         --,       23210500,    20604623.07,    18531084.61,         240300,        1290100,       5.37
20141121,       3900,     3941.5,       3810,       3935,    3646.84,    3625.82,         --,       20930500,    19563907.69,    18289196.15,         322500,         696700,       2.16
20141114,       3886,       3997,       3876,       3918,    3623.42,    3603.01,         --,       22633100,     18819792.3,    18223119.23,         337000,         587500,       1.74
20141107,       4186,       4193,     3890.5,     3932.5,    3594.96,    3579.21,         --,       30890500,    18119669.23,       18201800,         421600,         603000,       1.43
20141031,       3541,       3810,       3505,       3766,    3551.11,    3558.38,         --,       23204200,    17394953.84,    17649723.07,         335800,         708200,       2.11
20141024,       3380,     3516.5,       3355,       3514,    3537.69,       3542,         --,       22527200,    16932653.84,    17348915.38,         141800,        1414000,       9.97
20141017,       3438,       3461,     3272.5,       3274,    3550.61,     3536.3,         --,       21568400,    16195330.76,     17353342.3,         139100,        1607900,      11.56
20141010,       3549,     3662.5,       3482,     3493.5,    3583.61,    3534.57,         --,       21460400,    15978461.53,    17261930.76,         164100,        1386100,       8.45
20141003,     3617.5,     3617.5,     3427.5,     3485.5,    3600.96,    3521.44,         --,       18347300,    15307630.76,    17357811.53,         149300,        1645300,      11.02
20140926,       3605,     3614.5,       3520,     3579.5,     3616.3,    3514.15,         --,       16717100,    14939046.15,    17417626.92,         163000,        1389200,       8.52
20140919,       3640,     3673.5,       3585,     3614.5,    3623.03,    3499.09,         --,       15505200,    15101030.76,    17866596.15,         205500,        1147700,       5.58
20140912,       3680,     3704.5,       3650,     3675.5,    3626.53,    3476.61,         --,       16847100,    15297784.61,    18094053.84,         225300,         858300,       3.81
20140905,       3565,     3685.5,       3510,       3657,    3626.11,    3451.25,         --,       14018600,    16274169.23,     18392042.3,         240000,         775400,       3.23
20140829,       3649,       3653,       3535,       3564,    3614.03,    3434.51,         --,        9681200,    16457546.15,    18916373.07,         223500,         984400,        4.4
20140822,     3575.5,     3650.5,     3550.5,     3630.5,     3604.8,    3421.75,         --,       11257000,    17014484.61,    19466130.76,         216600,         877100,       4.05
20140815,       3475,     3556.5,       3450,       3548,    3582.61,    3411.19,         --,       13531500,    17626446.15,    19790015.38,         181400,        1083300,       5.97
20140808,       3615,       3669,       3351,     3362.5,    3563.46,    3400.88,         --,       21469200,    18283930.76,    20326565.38,         197400,        1208900,       6.12
20140801,       3682,       3759,     3582.5,     3591.5,    3565.65,    3394.09,         --,       17194300,     17904492.3,    20965380.76,         316400,         919200,       2.91
20140725,       3700,       3750,     3645.5,       3682,     3546.3,    3378.92,         --,       12942000,    17765176.92,    22043396.15,         370300,         547300,       1.48
20140718,       3711,       3804,       3681,       3703,       3522,    3359.34,         --,       18749100,    18511353.84,    22425788.46,         420900,         467300,       1.11
20140711,       3692,       3725,       3640,       3719,    3485.53,    3339.46,         --,       12739600,       18545400,    22619846.15,         473900,         477200,       1.01
20140704,       3684,       3725,       3622,       3685,    3441.92,     3319.3,         --,       13555700,     19407992.3,    24074473.07,         420900,         585600,       1.39
20140627,       3675,       3723,       3621,       3667,       3412,    3309.11,         --,       18822900,    19896207.69,       23717300,         416000,         539600,        1.3
20140620,       3638,       3676,       3566,       3660,    3375.15,    3300.19,         --,       18063000,    20632161.53,    24176615.38,         435500,         573200,       1.32
20140613,       3520,       3681,       3492,       3670,    3326.69,    3288.84,         --,       29540100,    20890323.07,    24535046.15,         472400,         569600,       1.21
20140606,       3469,       3526,       3462,       3500,    3276.38,    3283.26,         --,       16402500,    20509915.38,    24505034.61,         334700,         724400,       2.16
20140530,       3375,       3456,       3345,       3444,       3255,       3280,         --,       16921400,       21375200,    24635980.76,         320300,         819400,       2.56
20140523,       3295,       3359,       3219,       3342,    3238.69,    3280.61,         --,       19212500,    21917776.92,     25217442.3,         234800,        1101000,       4.69
20140516,       3390,       3460,       3275,       3299,    3239.76,     3291.5,         --,       22078800,    21953584.61,    25644988.46,         241900,        1456700,       6.02
20140509,       3400,       3408,       3352,       3391,     3238.3,    3305.96,         --,       16536500,       22369200,       25715250,         344200,        1541700,       4.48
20140502,       3300,       3384,       3300,       3340,    3222.53,    3308.61,         --,       15383200,    24026269.23,    25656303.84,         277900,        1744800,       6.28
20140425,       3228,       3404,       3216,       3366,    3211.53,    3317.65,         --,       22642300,    26321615.38,       26111200,         279000,        1883700,       6.75
20140418,       3144,       3276,       3138,       3229,    3196.69,    3316.26,         --,       19191700,    26340223.07,    25814730.76,         175800,        2298500,      13.07
20140411,       3272,       3311,       3097,       3152,    3193.38,    3324.96,         --,       23953300,     26694292.3,    25835173.07,         175100,        2472000,      14.12
20140404,       3224,       3308,       3184,       3296,    3196.69,    3338.34,         --,       19902500,    28740953.84,    25647007.69,         243000,        2571100,      10.58
20140328,       3100,       3226,       3035,       3188,    3206.23,    3344.84,         --,       28390300,     27538392.3,    25651846.15,         173800,        3075000,      17.69
20140320,       3016,       3094,       2997,       3030,    3225.23,    3359.34,         --,       21419100,    27721069.23,       25037650,          80500,        3423400,      42.53
20140314,       3199,       3240,       3000,       3016,       3251,    3381.46,         --,       24594800,    28179769.23,    24699026.92,         106100,        3459500,      32.61
20140307,       3185,       3253,       3085,       3222,    3290.15,    3401.23,         --,       27651200,    28500153.84,    24535830.76,         119700,        3123600,       26.1
20140228,       3388,       3410,       3181,       3232,       3305,     3407.5,         --,       23974900,    27896761.53,    24115026.92,         170300,        3048800,       17.9
20140221,       3333,       3368,       3275,       3356,    3322.53,    3411.46,         --,       19678000,    28517107.69,    23680107.69,         255900,        2785100,      10.88
20140214,       3230,       3355,       3218,       3280,    3343.23,     3414.5,         --,       27481800,     29336392.3,     23440492.3,         267500,        3271700,      12.23
20140207,       3240,       3240,       3040,       3186,    3373.61,    3420.07,         --,       38078400,       29061300,    23037457.69,         164400,        4653800,      28.31
20140131,       3103,       3228,       2992,       3197,    3394.69,    3426.96,         --,       45222700,    27286338.46,    22104330.76,         125600,        5315700,      42.32
20140124,       3200,       3259,       3158,       3173,    3423.76,    3442.07,         --,       22884200,    25900784.61,    21274834.61,          71500,        5590300,      78.19
20140117,       3198,       3248,       3170,       3186,    3435.84,    3457.73,         --,       23794600,    25289238.46,    21006346.15,          92900,        5685300,       61.2
20140110,       3455,       3460,       3150,       3195,    3456.53,    3474.42,         --,       50559900,    24976053.84,    20729176.92,          80100,        5662100,      70.69
20131230,       3485,       3485,       3410,       3420,       3480,    3493.26,         --,        4269200,    22553061.53,    19455273.07,         337900,        3109400,        9.2
20131227,       3330,       3460,       3265,       3435,    3483.46,    3504.03,         --,       30765100,       23765300,    19856023.07,               ,               ,           
20131220,       3485,       3525,       3315,       3365,    3493.46,    3506.73,         --,       27382200,    22354230.76,    19465107.69,         120300,        2843300,      23.64
20131213,       3485,       3580,       3475,       3525,    3511.92,    3509.03,         --,       28759800,    21218284.61,    19148073.07,         119000,        1881700,      15.81
20131206,       3510,       3520,       3400,       3415,     3512.3,       3500,         --,       19807100,    20571507.69,    19050723.07,          86500,        2737200,      31.64
20131129,       3555,       3590,       3430,       3460,       3510,    3495.76,         --,       32039400,     20333292.3,    19449057.69,         173200,         871400,       5.03
20131122,       3700,       3740,       3530,       3625,    3500.38,    3495.76,         --,       30328700,    18843107.69,    19297711.53,         173200,         871400,       5.03
20131115,       3515,       3685,       3455,       3675,    3485.76,    3492.88,         --,       23905600,     17544592.3,       19339250,         252100,         573600,       2.28
20131108,       3595,       3620,       3435,       3460,    3466.53,    3493.65,         --,       15003900,    17013615.38,    19538726.92,         127100,         950500,       7.48
20131101,       3370,       3630,       3370,       3575,    3459.23,    3501.92,         --,       27210500,    16922323.07,    19943057.69,         180700,         964000,       5.33
20131025,       3465,       3495,       3330,       3330,    3460.38,    3503.07,         --,       14934100,    16648884.61,    19723953.84,          79000,        1946300,      24.64
20131018,       3510,       3535,       3360,       3455,    3479.61,    3513.26,         --,       19723200,    16723453.84,    20405573.07,         115800,        1472900,      12.72
20131011,       3455,       3535,       3370,       3500,     3492.3,       3510,         --,       19061000,       16482300,    20955511.53,         130400,        1286600,       9.87
20131004,       3525,       3590,       3440,       3465,    3506.53,    3507.69,         --,       20028300,    16357484.61,    22511811.53,         129500,        1304000,      10.07
20130927,       3570,       3620,       3480,       3565,    3524.61,    3494.03,         --,       12421200,    15946746.15,    23418038.46,         177000,        1309200,        7.4
20130920,       3550,       3620,       3455,       3605,       3520,     3472.3,         --,       12614900,    16575984.61,    23990807.69,         172400,        1200200,       6.96
20130913,       3455,       3600,       3400,       3530,    3506.15,    3448.84,         --,       20351700,    17077861.53,    24675138.46,         172800,        1302500,       7.54
20130906,       3370,       3485,       3360,       3385,    3487.69,    3431.34,         --,       16710300,    17529938.46,    28951646.15,         157100,        1477600,       9.41
20130830,       3435,       3450,       3320,       3335,    3481.53,    3421.34,         --,       12667000,    18564823.07,    29168607.69,         198700,        1426700,       7.18
20130823,       3425,       3475,       3340,       3435,    3491.15,    3410.38,         --,       13448000,    19752315.38,    29472234.61,         171700,        1265800,       7.37
20130816,       3330,       3525,       3305,       3425,       3500,    3388.26,         --,       17002900,    21133907.69,    29879680.76,         160000,        1315600,       8.22
20130809,       3580,       3595,       3330,       3365,    3520.76,    3368.07,         --,       13817100,    22063838.46,    29859653.84,         144200,        1606800,      11.14
20130802,       3485,       3595,       3390,       3590,    3544.61,    3351.73,         --,       23655800,     22963792.3,    30281457.69,         152800,        1185800,       7.76
20130726,       3680,       3760,       3570,       3580,    3545.76,    3327.53,         --,       15903500,    22799023.07,    30207253.84,         172400,        1107700,       6.43
20130719,       3670,       3680,       3550,       3620,    3546.92,    3297.15,         --,       16588200,     24087692.3,    30210784.61,         207900,        1322600,       6.36
20130712,       3715,       3800,       3650,       3685,    3527.69,    3263.11,         --,       17438400,    25428723.07,    30193315.38,         282300,        1005800,       3.56
20130705,       3600,       3700,       3540,       3700,    3508.84,    3223.26,         --,       14688700,    28666138.46,    30313026.92,         386900,         925500,       2.39
20130628,       3490,       3585,       3300,       3505,    3463.46,    3177.92,         --,       20601300,    30889330.76,    29931457.69,         299000,        1061300,       3.55
20130621,       3460,       3520,       3285,       3425,    3424.61,    3136.96,         --,       19139300,    31405630.76,    29554234.61,         357000,        1238500,       3.47
20130614,       3460,       3600,       3240,       3290,    3391.53,    3096.65,         --,       26228700,    32272415.38,    29771869.23,         227400,        1201100,       5.28
20130607,       3355,       3545,       3260,       3305,       3375,    3063.23,         --,       30163800,    40373353.84,    29422865.38,         268000,        1224500,       4.57
20130531,       3620,       3675,       3435,       3460,    3361.15,     3029.5,         --,       28104400,     39772392.3,     28876942.3,         287500,        1219200,       4.24
20130524,       3800,       3815,       3410,       3550,    3329.61,    2991.42,         --,       31408700,    39192153.84,    28466807.69,         278900,        1251800,       4.49
20130517,       3675,       3835,       3585,       3695,    3276.53,    2947.23,         --,       29092000,    38625453.84,     27970642.3,         342000,        1075600,       3.15
20130510,       3745,       3750,       3540,       3675,    3215.38,    2892.15,         --,       25516500,    37655469.23,     27385842.3,         446600,         998700,       2.24
20130502,       3590,       3760,       3570,       3605,    3158.84,    2837.23,         --,       21513800,    37599123.07,    26875011.53,         413600,         776300,       1.88
20130426,       3440,       3690,       3370,       3595,     3109.3,    2784.53,         --,       32656200,    37615484.61,    26603161.53,         498500,         842800,       1.69
20130419,       3500,       3515,       3310,       3370,    3047.38,    2734.69,         --,       34021600,    36333876.92,    25850415.38,         425300,        1179900,       2.77
20130412,       3195,       3470,       3160,       3440,    2998.53,    2694.11,         --,       59524800,    34957907.69,    25158103.84,         492500,         877500,       1.78
20130405,       2955,       3215,       2850,       3110,    2937.69,    2650.96,         --,       43590200,    31959915.38,    23641280.76,         482200,        1773100,       3.68
20130329,       3030,       3040,       2972,       3000,    2892.38,    2619.76,         --,       27313200,    28973584.61,     22417342.3,         545600,        3009300,       5.52
20130322,       3065,       3095,       2972,       2995,     2849.3,    2594.46,         --,       30407500,    27702838.46,    21943226.92,         985400,        3013000,       3.06
20130315,       3080,       3225,       2957,       3075,    2801.76,    2569.11,         --,      131540900,    27271323.07,    21555711.53,        2744500,        2650300,       0.97
20130308,       3120,       3240,       3045,       3125,    2751.46,    2534.88,         --,       22351300,    18472376.92,    17608753.84,        3773700,        1221600,       0.32
20130301,       2900,       3070,       2805,       3050,    2697.84,    2499.53,         --,       20561300,     17981492.3,     17808442.3,        2855000,         739200,       0.26
20130222,       2925,       2974,       2752,       2860,    2653.23,    2473.03,         --,       24041600,    17741461.53,    17579730.76,        2368800,         879800,       0.37
20130215,       2968,       3005,       2851,       2900,    2617.92,    2451.96,         --,       16482200,    17315830.76,       17581300,        2025500,         644200,       0.32
20130208,       2955,       3110,       2921,       2940,    2568.92,     2435.8,         --,       24784000,    17116215.38,    17720665.38,        2082400,         460500,       0.22
20130201,       2810,       2993,       2752,       2961,    2515.61,    2418.07,         --,       21726500,       16150900,    17291007.69,        2198300,         311700,       0.14
20130125,       2717,       2792,       2610,       2790,    2459.76,    2396.76,         --,       15995300,    15590838.46,     17013092.3,        1628100,         251800,       0.15
20130118,       2660,       2789,       2636,       2735,       2422,    2382.26,         --,       16134000,    15366953.84,    16937415.38,        1357300,         245200,       0.18
20130111,       2545,       2661,       2506,       2649,    2389.69,     2369.8,         --,       20550900,       15358300,    16886723.07,        1091100,         243100,       0.22
20130104,       2550,       2550,       2450,       2521,    2364.23,    2358.88,         --,        4767900,    15322646.15,    16667057.69,         875400,         371200,       0.42
20121228,       2387,       2450,       2383,       2440,    2347.15,    2352.42,         --,       10793500,       15861100,    17057369.23,         875400,         371200,       0.42
20121221,       2458,       2458,       2302,       2377,    2339.61,    2349.38,         --,       24797800,    16183615.38,    17389530.76,         830200,         488800,       0.59
20121214,       2410,       2434,       2371,       2421,    2336.46,    2343.53,         --,       17154600,       15840100,    17198423.07,        1027700,         412400,        0.4
20121207,       2431,       2463,       2367,       2428,     2318.3,    2336.28,         --,       15969800,    16745130.76,    17189315.38,        1119900,         442300,       0.39
20121130,       2420,       2494,       2384,       2470,    2301.23,    2324.82,         --,       17440900,     17635392.3,    17360084.61,        1357300,         495900,       0.37
20121122,       2373,       2447,       2338,       2401,    2292.84,       2313,         --,       18508400,       17418000,    17545796.15,        1341500,         578600,       0.43
20121116,       2225,       2263,       2147,       2263,       2286,    2306.71,         --,       13887200,    17846769.23,    18143419.23,        1016200,        1075100,       1.06
20121109,       2226,       2298,       2213,       2247,    2302.69,    2298.03,         --,       12234900,    18325115.38,    18484388.46,         935200,        1004900,       1.07
20121102,       2309,       2320,       2190,       2235,    2320.53,    2295.17,         --,       14445700,    18431115.38,    18802623.07,         948800,        1012400,       1.07
20121026,       2298,       2343,       2252,       2299,    2333.76,    2295.07,         --,       13084800,    18435346.15,    18585657.69,         881500,         898600,       1.02
20121019,       2321,       2358,       2281,       2315,    2342.53,    2291.94,         --,       16021500,    18507876.92,     18905942.3,        1018800,         864500,       0.85
20121012,       2257,       2322,       2124,       2318,    2349.92,    2290.69,         --,       20087400,    18415146.15,    19052869.23,         891400,         959300,       1.08
20121005,       2280,       2334,       2271,       2299,    2353.53,    2291.15,         --,       11767800,    18011469.23,       19065400,         588000,         941100,        1.6
20120928,       2336,       2364,       2245,       2342,    2357.69,    2291.96,         --,       14986200,    18253638.46,       19583600,         657800,         985800,        1.5
20120921,       2250,       2364,       2192,       2336,    2359.15,     2291.5,         --,       20332100,    18595446.15,     19591792.3,         704400,        1032500,       1.47
20120914,       2200,       2200,       2108,       2185,    2350.61,    2288.67,         --,       28920000,    18556746.15,    19400034.61,         583000,        1442500,       2.47
20120907,       2410,       2414,       2160,       2206,    2354.26,    2292.13,         --,       27543200,       17633500,     18839442.3,         478000,        1279500,       2.68
20120831,       2313,       2417,       2313,       2361,    2348.42,     2294.3,         --,       14614800,    17084776.92,     18918942.3,         514700,         908500,       1.77
20120824,       2442,       2487,       2306,       2312,    2333.15,    2286.76,         --,       24082400,     17673592.3,    19062780.76,         507100,        1117700,        2.2
20120817,       2480,       2578,       2433,       2480,    2327.42,     2281.5,         --,       20105700,    18440069.23,    18996973.07,         676300,         520300,       0.77
20120810,       2421,       2531,       2415,       2479,    2293.38,    2268.61,         --,       13612900,    18643661.53,    19020561.53,         578600,         321600,       0.56
20120803,       2363,       2495,       2363,       2407,     2269.8,    2252.21,         --,       14500700,    19174130.76,    20131626.92,         534300,         372200,        0.7
20120727,       2420,       2447,       2359,       2413,    2256.38,    2233.96,         --,       14027700,    18735969.23,    20223046.15,         718100,         332000,       0.46
20120720,       2375,       2479,       2355,       2411,    2241.34,     2214.8,         --,       14816000,    19304007.69,       20301950,         924600,         326900,       0.35
20120713,       2335,       2379,       2238,       2365,    2231.46,    2195.92,         --,       14839600,     19690592.3,     20763742.3,         956800,         471200,       0.49
20120706,       2390,       2444,       2330,       2353,    2228.76,    2181.69,         --,       14916000,    20119330.76,     21148642.3,         990500,         427800,       0.43
20120629,     2217.5,       2399,     2172.5,       2361,    2226.23,     2163.5,         --,       19429700,    20913561.53,    20930419.23,        1095800,         426600,       0.39
20120622,       2255,       2315,     2212.5,       2225,    2223.84,     2142.3,         --,       19829000,    20588138.46,    20491938.46,           4369,           2955,       0.68
20120615,     2152.5,     2272.5,     2137.5,     2232.5,    2226.73,    2126.53,         --,       16917800,    20243323.07,    20145576.92,           5445,           2828,       0.52
20120608,     2157.5,       2165,     2077.5,       2130,       2230,    2111.05,         --,       20409800,    20045384.61,    20220269.23,           4362,           3616,       0.83
20120601,       2260,     2277.5,       2115,     2162.5,    2240.19,    2099.32,         --,       22269400,    20753107.69,    20392353.84,           3825,           3395,       0.89
20120525,       2050,     2247.5,     2032.5,     2237.5,    2240.38,    2083.75,         --,       34046600,    20451969.23,    20554807.69,           7737,           3344,       0.43
20120518,       2175,     2187.5,     2032.5,     2037.5,    2235.57,    2066.25,         --,       22752400,    19553876.92,    19705346.15,           2976,           3959,       1.33
20120511,     2247.5,     2257.5,     2132.5,     2172.5,    2243.84,     2059.8,         --,       20509000,    19397461.53,    19591030.76,           4557,           3638,        0.8
20120502,       2220,     2282.5,       2170,     2232.5,    2234.61,    2047.98,         --,        8804600,    21089123.07,    19726284.61,           5454,           4139,       0.76
20120427,     2267.5,       2320,       2200,     2217.5,    2211.53,     2037.5,         --,       21412200,    21710123.07,    20197523.07,           5454,           4139,       0.76
20120420,       2330,     2392.5,     2272.5,     2282.5,    2188.26,    2028.75,         --,       19841600,     21299892.3,    20307507.69,           6149,           3086,        0.5
20120413,       2305,     2357.5,       2265,       2330,    2160.38,    2013.36,         --,       20413200,     21836892.3,    20500346.15,           7063,           2123,        0.3
20120406,     2342.5,     2452.5,       2315,       2320,    2134.61,     1994.9,         --,       25241000,    22177953.84,    20778607.69,           7038,           2054,       0.29
20120330,       2270,     2372.5,       2265,       2330,    2100.76,    1974.51,         --,       15199200,    20947276.92,    20759523.07,           7298,           1694,       0.23
20120323,     2277.5,       2330,       2240,     2262.5,    2060.76,     1954.8,         --,       15346400,    20395738.46,    21726638.46,           7788,           2288,       0.29
20120316,     2277.5,       2315,       2255,       2275,    2026.34,    1938.46,         --,       14344600,    20047830.76,     22000792.3,           8537,           1148,       0.13
20120309,       2160,       2295,       2075,     2262.5,    1992.11,    1918.07,         --,       29610200,    20395153.84,    22459507.69,          10648,            889,       0.08
20120302,       2185,     2202.5,       2150,       2165,    1958.46,    1899.71,         --,       18354600,       20031600,    22682584.61,           7702,           1684,       0.22
20120224,       2180,       2220,       2135,       2175,    1927.11,    1882.01,         --,       22371400,    20657646.15,    22894030.76,           9567,           1787,       0.19
20120217,       2060,       2165,       2030,       2145,    1896.92,    1861.15,         --,       20719000,    19856815.38,    22880476.92,          10201,            758,       0.07
20120210,       1980,       2155,     1907.5,     2052.5,    1875.76,    1843.17,         --,       42500600,       19784600,    23036146.15,           9412,           1783,       0.19
20120203,       1900,     1942.5,       1860,     1932.5,    1861.34,    1828.94,         --,       16877600,    18363446.15,    23686138.46,           4612,           2332,       0.51
20120127,     1897.5,     1962.5,       1885,       1915,    1863.46,    1820.28,         --,       16079200,    18684923.07,    25259330.76,           5128,           2009,       0.39
20120120,     1967.5,     2057.5,     1917.5,       1920,    1869.23,    1813.94,         --,       26822600,    19315123.07,    26704023.07,           6910,           1420,       0.21
20120113,       1905,     2047.5,       1900,       1995,    1866.34,    1799.71,         --,       24847000,       19163800,       26616300,          11097,            454,       0.04
20120106,       1865,       1895,       1850,       1880,    1855.19,    1784.61,         --,        9242200,    19379261.53,       26431900,           5677,           1120,        0.2
20111230,     1832.5,       1860,       1805,       1810,    1848.26,    1774.61,         --,        8029200,    20571769.23,    27008615.38,           4104,           1807,       0.44
20111222,     1817.5,       1860,     1797.5,       1815,    1848.84,    1765.09,         --,       10823600,    23057538.46,    27594961.53,           3971,           1849,       0.47
