日付,始値,高値,安値,終値,13週平均,26週平均,VWAP,出来高,13週平均,26週平均,売残,買残,倍率
20151106,       2455,       2475,       2260,       2290,    2445.38,    2661.53,         --,        8210400,     7991215.38,     7897407.69,         162000,        2518000,      15.54
20151030,       2510,       2620,       2410,       2500,    2482.69,    2685.57,         --,       10512800,     7884953.84,     7692876.92,         292400,        2147400,       7.34
20151023,     2492.5,       2515,       2410,     2472.5,    2495.76,    2698.84,         --,        4760200,     7791061.53,     7742038.46,         205400,        2246800,      10.94
20151016,       2455,       2575,     2367.5,       2490,     2519.8,    2721.63,         --,        4729000,     8075430.76,      8062092.3,         318200,        2198000,       6.91
20151009,       2435,       2665,       2430,       2480,    2556.73,    2746.63,         --,        7355400,     8345076.92,     8320223.07,         345000,        2282400,       6.62
20151002,       2425,       2445,       2240,       2415,    2575.96,    2785.28,         --,        8520800,     8524015.38,        8417300,         379400,        2441000,       6.43
20150925,       2380,       2475,     2342.5,       2475,    2622.88,    2822.98,         --,        2830000,     8632030.76,     8411776.92,         384600,        2736800,       7.12
20150918,       2405,       2535,       2290,       2415,    2662.88,    2856.25,         --,       11810200,     9180276.92,     8546038.46,         384600,        2736800,       7.12
20150911,       2145,       2420,       2095,     2382.5,    2693.65,    2891.63,         --,       10574200,     8744815.38,     8646307.69,         280600,        2624000,       9.35
20150904,       2450,       2455,     2132.5,     2177.5,       2725,    2928.46,         --,       11924000,     8565584.61,     8534223.07,         225400,        2874000,      12.75
20150828,       2410,       2590,     2287.5,     2477.5,    2774.03,    2966.44,         --,       12776800,     8045630.76,     8430961.53,         162800,        2781200,      17.08
20150821,       2700,       2785,       2495,       2515,    2805.38,     2989.8,         --,        5013400,     7595523.07,      8194692.3,         195200,        2954600,      15.14
20150814,       2750,       2795,       2640,       2700,     2852.3,    3003.46,         --,        4868600,        7697800,     8252876.92,         267200,        3076000,      11.51
20150807,       2695,       2790,       2625,       2775,    2877.69,    3008.65,         --,        6829000,        7803600,     8394084.61,         253200,        3128000,      12.35
20150731,       2715,       2735,       2570,       2670,    2888.46,    3011.53,         --,        9292200,        7500800,     9166207.69,         294800,        3361400,       11.4
20150724,       3010,       3035,       2705,       2785,    2901.92,    3009.23,         --,        8457000,     7693015.38,     9084338.46,         288200,        3124000,      10.84
20150717,       2765,       2985,       2750,       2970,    2923.46,    2994.71,         --,        8234400,     8048753.84,     8951861.53,         407200,        2420000,       5.94
20150710,       2955,       3060,       2695,       2730,    2936.53,    2968.55,         --,        9681600,     8295369.23,     8789946.15,         279200,        2583000,       9.25
20150703,       2900,       3075,       2875,       3025,    2994.61,    2949.42,         --,        9925000,     8310584.61,     8607769.23,         389400,        2343600,       6.02
20150626,       2825,       3035,       2790,       2995,    3023.07,    2920.28,         --,        9957200,     8191523.07,     8265069.23,         342400,        2707600,       7.91
20150619,       2780,       2880,       2725,       2815,    3049.61,    2892.59,         --,        6149200,        7911800,     8000846.15,         294200,        3128000,      10.63
20150612,       2820,       2820,       2690,       2790,    3089.61,    2873.07,         --,        8244200,        8547800,        7897600,         307600,        3147200,      10.23
20150605,       2885,       2955,       2790,       2815,    3131.92,    2853.36,         --,        5164600,     8502861.53,     7774453.84,         301200,        3104000,      10.31
20150529,       3115,       3115,       2825,       2885,    3158.84,    2833.94,         --,        6925400,      8816292.3,     7986923.07,         315800,        2928600,       9.27
20150522,       3045,       3135,       3030,       3125,    3174.23,    2813.94,         --,        6343000,     8793861.53,     7927807.69,         481800,        2417000,       5.02
20150515,       2965,       3040,       2860,       3030,    3154.61,    2785.86,         --,        6244000,     8807953.84,     7930353.84,         475600,        2684000,       5.64
20150508,       2810,       2955,       2810,       2915,    3139.61,    2760.86,         --,        2892600,     8984569.23,     8184423.07,         428200,        3158600,       7.38
20150501,       3020,       3035,       2805,       2845,    3134.61,    2736.34,         --,       11791000,    10831615.38,      8504492.3,         428200,        3158600,       7.38
20150424,       3110,       3310,       3025,       3065,    3116.53,    2708.65,         --,       13081600,    10475661.53,     8987253.84,         494800,        2807000,       5.67
20150417,       3485,       3495,       3085,       3140,    3065.96,    2668.07,         --,       11440400,     9854969.23,     8869784.61,         581200,        2273800,       3.91
20150410,       3400,       3595,       3370,       3485,    3000.57,    2620.76,         --,        9879400,     9284523.07,      8763392.3,         753200,        1887600,       2.51
20150403,       3310,       3520,       3285,       3395,    2904.23,     2562.3,         --,        8377200,     8904953.84,     9133376.92,         837800,        1745000,       2.08
20150327,       3365,       3440,       3305,       3340,     2817.5,    2503.84,         --,        6320800,     8338615.38,     9029746.15,         818200,        1942000,       2.37
20150320,       3335,       3540,       3265,       3335,    2735.57,    2449.13,         --,       14417200,      8089892.3,     8994661.53,         917400,        2128400,       2.32
20150313,       3150,       3430,       3075,       3340,    2656.53,    2391.82,         --,        7660000,        7247400,     8566261.53,         962200,        1798200,       1.87
20150306,       3100,       3230,       3005,       3165,     2574.8,    2334.51,         --,        9239200,     7046046.15,     8539346.15,         894800,        1901000,       2.12
20150227,       2885,       3150,       2800,       3085,    2509.03,    2280.67,         --,        6633800,     7157553.84,     8611284.61,        1042200,        1648600,       1.58
20150220,       2865,       2960,       2755,       2870,    2453.65,    2230.48,         --,        6526200,     7061753.84,     8703838.46,         867400,        1876800,       2.16
20150213,       2890,       2900,       2715,       2835,    2417.11,    2186.44,         --,        8540000,     7052753.84,     8668707.69,         875600,        1885000,       2.15
20150206,       2660,       2900,       2565,       2850,    2382.11,    2145.09,         --,       26904200,     7384276.92,     8658053.84,        1071800,        1857000,       1.73
20150130,     2392.5,       2610,     2252.5,       2610,    2338.07,    2097.01,         --,        7163600,     6177369.23,     8110607.69,         594000,        1582600,       2.66
20150123,     2307.5,     2422.5,     2272.5,     2407.5,    2300.76,    2063.17,         --,        5012600,     7498846.15,     8554207.69,         626600,        1467400,       2.34
20150116,       2220,     2332.5,       2195,       2290,    2270.19,    2041.73,         --,        4024600,        7884600,     9288669.23,         545400,        1677600,       3.08
20150109,     2272.5,     2287.5,       2145,     2232.5,    2240.96,    2031.73,         --,        4945000,     8242261.53,     9358446.15,         534800,        1836400,       3.43
20141230,       2280,       2295,       2235,     2267.5,    2220.38,    2021.53,         --,        1014800,        9361800,     9408338.46,         426200,        1767000,       4.15
20141226,     2282.5,     2297.5,     2207.5,       2275,    2190.19,    2013.36,         --,        3087400,     9720876.92,     9648569.23,         502600,        1703200,       3.39
20141219,     2282.5,     2337.5,       2215,     2307.5,    2162.69,    2004.32,         --,        3464800,     9899430.76,     9798084.61,         502600,        1703200,       3.39
20141212,     2317.5,     2342.5,       2210,     2277.5,    2127.11,    1994.42,         --,        5042400,     9885123.07,     9956253.84,         504000,        1764400,        3.5
20141205,       2350,     2382.5,     2162.5,       2310,    2094.23,    1990.38,         --,       10688800,    10032646.15,    10186269.23,         517200,        1799800,       3.48
20141128,     2402.5,     2477.5,     2362.5,       2365,     2052.3,     1979.8,         --,        5388400,    10065015.38,    10320115.38,         858400,        1491400,       1.74
20141121,     2397.5,       2465,     2332.5,       2395,     2007.3,    1966.92,         --,        6409200,    10345923.07,    10580946.15,         948200,        1546000,       1.63
20141114,       2285,     2407.5,       2280,       2380,    1955.76,    1947.01,         --,       12849800,    10284661.53,    10640753.84,        1067400,        1575600,       1.48
20141107,     2192.5,       2290,     2132.5,     2277.5,    1908.07,    1926.34,         --,       11214400,     9931830.76,       10524500,         975800,        1718200,       1.76
20141031,       2000,     2142.5,       1920,       2125,    1855.96,    1913.36,         --,       24342800,    10043846.15,    10359323.07,        1009000,        2079800,       2.06
20141024,       1980,       2080,     1937.5,       2010,    1825.57,     1912.3,         --,       10027400,     9609569.23,     9868684.61,         557000,        2373000,       4.26
20141017,       1935,     1992.5,     1867.5,       1910,    1813.26,    1916.34,         --,        8674200,    10692738.46,    10163569.23,         596800,        2526200,       4.23
20141010,     1907.5,       2080,       1890,       1965,     1822.5,    1917.21,         --,       19499000,    10474630.76,    10181961.53,         665000,        2564600,       3.86
20141003,     1922.5,     1927.5,     1822.5,       1875,    1822.69,    1910.67,         --,        5682800,     9454876.92,     9947215.38,         583400,        3058000,       5.24
20140926,     1847.5,     1937.5,     1847.5,     1917.5,    1836.53,    1913.55,         --,        5408600,     9576261.53,    10187838.46,         455800,        3351000,       7.35
20140919,       1845,       1850,       1810,       1845,    1845.96,    1916.73,         --,        3278800,     9696738.46,    10949630.76,         406200,        4201800,      10.34
20140912,       1755,       1870,       1735,       1850,    1861.73,    1922.21,         --,        6960200,    10027384.61,    11380646.15,         446200,        4298400,       9.63
20140905,       1880,     1882.5,       1750,       1765,    1886.53,    1933.55,         --,       11109600,     10339892.3,    11719461.53,         363400,        4894000,      13.47
20140829,       1725,       1840,     1692.5,       1780,     1907.3,       1955,         --,        9040200,    10575215.38,    11797361.53,         462600,        4771800,      10.32
20140822,       1740,       1755,       1685,       1725,    1926.53,    1972.59,         --,        5612800,    10815969.23,    11879676.92,         457400,        5358600,      11.72
20140815,     1647.5,       1770,       1630,       1760,    1938.26,    1991.73,         --,        8263000,    10996846.15,    12615623.07,         512800,        5448200,      10.62
20140808,     1722.5,     1772.5,     1552.5,       1600,    1944.61,    2010.57,         --,       12670600,    11117169.23,    13476515.38,         438200,        5732800,      13.08
20140801,     1827.5,       1860,       1680,       1730,    1970.76,       2030,         --,       18697200,       10674800,    15342476.92,         445200,        5799600,      13.03
20140725,       2025,       2185,     1827.5,       1850,    1999.03,    2059.61,         --,       24108600,       10127800,    17255107.69,         783800,        5507400,       7.03
20140718,       1980,     2062.5,     1977.5,       2030,    2019.42,    2087.88,         --,        5838800,        9634400,    17730761.53,         821200,        3520400,       4.29
20140711,       2040,     2072.5,       1905,     1967.5,    2011.92,       2095,         --,        6242200,      9889292.3,    17866361.53,         797800,        3845000,       4.82
20140704,       2060,       2130,     2032.5,       2055,    1998.65,    2102.11,         --,        7260800,    10439553.84,    18023107.69,         744400,        3625200,       4.87
20140627,       2050,     2132.5,     2012.5,       2040,    1990.57,    2105.38,         --,        6974800,    10799415.38,     17834892.3,         740000,        3661400,       4.95
20140620,     2162.5,       2225,     2042.5,       2050,     1987.5,    2110.48,         --,        7577200,    12202523.07,    18188561.53,         917800,        3532600,       3.85
20140613,       2060,     2227.5,       2040,     2172.5,    1982.69,       2115,         --,       11022800,    12733907.69,    18605830.76,        1212200,        3292800,       2.72
20140606,     2062.5,       2175,       2020,       2035,    1980.57,    2113.26,         --,       14168800,    13099030.76,    19461061.53,         984800,        3733200,       3.79
20140530,     1912.5,     2082.5,     1897.5,       2030,    2002.69,     2112.5,         --,       12170000,    13019507.69,    19802715.38,        1063400,        3494000,       3.29
20140523,     1842.5,       1905,       1765,     1877.5,    2018.65,    2107.78,         --,        7964200,    12943384.61,    19830623.07,         659800,        3715600,       5.63
20140516,       1940,       1955,     1827.5,     1842.5,    2045.19,    2106.92,         --,        9827200,       14234400,    20324707.69,         747800,        3653800,       4.89
20140509,       2080,     2087.5,       1875,       1940,    2076.53,    2100.38,         --,        6919800,    15835861.53,    20404853.84,        1032800,        3483400,       3.37
20140502,     2097.5,     2147.5,       2000,     2097.5,    2089.23,    2089.03,         --,       11586200,    20010153.84,    21690115.38,        1077800,        3389000,       3.14
20140425,       1950,       2240,       1915,       2115,    2120.19,    2069.42,         --,       17694400,    24382415.38,    21891323.07,        1489400,        3393600,       2.28
20140418,       1785,     1942.5,       1785,     1932.5,    2156.34,    2042.23,         --,        9152400,    25827123.07,    21978646.15,        1046000,        3878000,       3.71
20140411,       1900,     1957.5,     1757.5,       1795,    2178.07,    2024.01,         --,       13395600,    25843430.76,     22130492.3,        1037800,        4007000,       3.86
20140404,       2010,       2085,       1940,       1950,    2205.57,    2011.63,         --,       11939000,    25606661.53,    22486161.53,         911200,        4105200,       4.51
20140328,       1985,       2065,     1737.5,       2000,    2220.19,    1985.71,         --,       25215200,    24870369.23,       22391500,         832200,        3824000,        4.6
20140320,       2110,       2255,       1965,     1987.5,    2233.46,    1960.67,         --,       14485200,       24174600,    21733584.61,        1092800,        3999200,       3.66
20140314,       2310,       2465,     2127.5,       2145,     2247.3,    1936.86,         --,       15769400,    24477753.84,    21500953.84,        1032600,        3637200,       3.52
20140307,     2207.5,       2325,     2077.5,     2322.5,    2245.96,    1908.11,         --,       13135000,     25823092.3,    21458423.07,        1529400,        3642400,       2.38
20140228,       2240,       2320,       2205,     2237.5,     2222.3,    1867.42,         --,       11180400,    26585923.07,    21477530.76,        1182800,        3914800,       3.31
20140221,       2215,     2307.5,       2075,     2222.5,    2196.92,     1829.9,         --,       24747400,    26717861.53,    21805207.69,        1097400,        3926000,       3.58
20140214,       2175,     2372.5,     2127.5,       2250,    2168.65,    1791.11,         --,       30646200,    26415015.38,    21635046.15,        1454800,        3963600,       2.72
20140207,     2467.5,       2620,       2060,       2105,    2124.23,    1745.92,         --,       61185600,    24973846.15,    20756138.46,        1676600,        4095600,       2.44
20140131,       2550,       2745,       2260,       2500,    2088.84,    1705.71,         --,       68425600,    23370076.92,    18796107.69,        1497400,        3738800,        2.5
20140124,     2222.5,       2675,     2162.5,       2585,    2018.65,    1652.63,         --,       36475600,    19400230.76,    17125638.46,        1993200,        3857400,       1.94
20140117,       2120,       2260,     2112.5,       2215,    1928.11,    1596.28,         --,        9364400,    18130169.23,    16451146.15,        1322800,        3612400,       2.73
20140110,       2140,       2240,     2132.5,     2152.5,    1869.96,    1551.84,         --,       10317600,    18417553.84,    16501953.84,        1417200,        4063200,       2.87
20131230,       2180,     2192.5,       2140,       2140,    1817.69,    1511.09,         --,        2367200,    19365661.53,    16808784.61,        1462600,        4215200,       2.88
20131227,       2170,       2355,       2145,     2172.5,    1751.23,    1468.88,         --,       16170200,    19912630.76,    17321907.69,               ,               ,           
20131220,     2057.5,     2222.5,       1990,     2167.5,    1687.88,    1421.86,         --,       18426200,    19292569.23,    17049576.92,        1658800,        3680600,       2.22
20131213,       2070,       2280,     2022.5,     2127.5,    1626.42,    1375.78,         --,       33258800,    18524153.84,    16632523.07,        1783400,        3630400,       2.04
20131206,     1912.5,     2187.5,     1882.5,       2015,    1570.26,    1330.03,         --,       23051800,    17093753.84,    15734007.69,        1804600,        3884400,       2.15
20131129,       1870,       1970,       1865,     1907.5,    1512.53,     1286.8,         --,       12895600,    16369138.46,    15443861.53,        1880600,        3421600,       1.82
20131122,     1697.5,       1865,     1682.5,       1855,    1462.88,    1251.55,         --,       20810400,    16892553.84,    15370615.38,        1880600,        3421600,       1.82
20131115,     1622.5,       1700,       1565,     1672.5,    1413.57,    1219.25,         --,       11911000,    16855076.92,    15178753.84,        1488000,        2620000,       1.76
20131108,     1622.5,       1750,       1600,       1645,    1367.61,    1196.36,         --,       40336600,    16538430.76,    15732730.76,        1599800,        3091000,       1.93
20131101,     1423.5,     1587.5,       1318,     1587.5,    1322.57,    1174.36,         --,       16817600,    14222138.46,    15883030.76,        1928200,        2976200,       1.54
20131025,       1475,       1565,       1395,       1408,    1286.61,       1150,         --,       19964800,    14851046.15,    15639676.92,        1266600,        3811600,       3.01
20131018,       1473,     1517.5,       1424,       1459,    1264.46,     1131.3,         --,       13100400,    14772123.07,    16064546.15,        1623000,        2662800,       1.64
20131011,     1277.5,       1500,       1243,       1473,    1233.73,    1113.53,         --,       22643000,    14586353.84,    16935738.46,        1561400,        2652400,        1.7
20131004,       1343,       1376,       1255,       1276,     1204.5,    1090.03,         --,        9477800,    14251907.69,       16512600,        1090600,        3129200,       2.87
20130927,     1380.5,       1389,       1292,       1349,    1186.53,    1073.11,         --,        8109400,    14731184.61,    16556261.53,        1155200,        3417800,       2.96
20130920,       1395,     1432.5,     1357.5,     1368.5,    1155.84,    1055.34,         --,        8436800,    14806584.61,    16678315.38,        1438200,        2989200,       2.08
20130913,     1281.5,     1397.5,     1253.5,     1397.5,    1125.15,    1035.67,         --,       14663600,     14740892.3,    16694715.38,        1558600,        2944200,       1.89
20130906,     1252.5,       1306,       1202,     1264.5,     1089.8,    1015.25,         --,       13631800,    14374261.53,    16761223.07,        1357400,        2897000,       2.13
20130830,     1213.5,       1286,     1178.5,       1262,    1061.07,     999.84,         --,       19700000,    14518584.61,    16987561.53,        1570600,        2536000,       1.61
20130823,     1092.5,       1220,     1087.5,       1214,    1040.23,     984.53,         --,       20323200,    13848676.92,    16570169.23,        1463800,        2940600,       2.01
20130816,       1050,     1087.5,       1036,       1075,    1024.92,     971.44,         --,        7794600,    13502430.76,    16555053.84,         348600,        4129800,      11.85
20130809,       1120,     1154.5,       1048,     1059.5,    1025.11,     962.59,         --,       10224800,    14927030.76,    17053815.38,         349600,        4265000,       12.2
20130802,       1135,       1187,       1073,       1120,    1026.15,     957.86,         --,       24993400,    17543923.07,    18012984.61,         940800,        4376800,       4.65
20130726,     1060.5,       1120,       1020,       1120,    1013.38,     953.65,         --,       18938800,    16428307.69,    18662184.61,        1121400,        5269400,        4.7
20130719,       1095,       1118,       1051,     1059.5,     998.15,     945.38,         --,       10685400,    17356969.23,    18906169.23,        1163000,        5480200,       4.71
20130712,     1063.5,       1108,      995.5,       1093,     993.34,     943.46,         --,       18295200,    19285123.07,     19229792.3,        1261800,        6094600,       4.83
20130705,      951.5,     1067.5,      933.5,     1042.5,     975.57,     938.19,         --,       15708400,     18773292.3,    19441323.07,        1163200,        6437200,       5.53
20130628,      966.5,      973.5,      881.5,        950,     959.69,     932.44,         --,        9089600,    18381338.46,    18940415.38,        1819400,        5727000,       3.15
20130621,      948.5,        987,      938.5,      969.5,     954.84,     929.94,         --,        7582800,    18550046.15,    19051423.07,        1860800,        5858200,       3.15
20130614,      938.5,       1000,      920.5,        938,     946.19,     925.51,         --,        9897400,    18648538.46,    19544738.46,        1873200,        5987800,        3.2
20130607,      980.5,     1014.5,        860,        891,     940.69,     923.98,         --,       15508000,    19148184.61,    20523123.07,        1826400,        6497600,       3.56
20130531,        995,     1027.5,      970.5,        991,     938.61,     920.69,         --,       10991200,    19456538.46,    20331661.53,        2050600,        7274400,       3.55
20130524,     1102.5,       1117,        950,       1015,     928.84,     913.67,         --,       15822000,    19291661.53,    20804423.07,        2033000,        7205400,       3.54
20130517,       1105,       1170,        995,     1077.5,     917.96,     903.01,         --,       26314400,    19607676.92,    20950038.46,        2363600,        7332200,        3.1
20130510,      969.5,       1225,        959,       1073,     900.07,     890.76,         --,       44244400,       19180600,       20503800,        2502200,        8035000,       3.21
20130502,      927.5,        972,        927,        954,     889.57,     881.67,         --,       10490400,    18482046.15,    19306584.61,        2336000,        7344200,       3.14
20130426,       1009,       1050,        905,        922,     893.92,     876.07,         --,       31011400,    20896061.53,       19235100,        2170200,        7187200,       3.31
20130419,        895,      997.5,      888.5,        997,     892.61,     871.26,         --,       35751400,    20455369.23,    18698430.76,        2333600,        7400400,       3.17
20130412,        840,      866.5,        838,        862,     893.57,     861.69,         --,       11641400,    19174461.53,    17702130.76,        2182400,        9420200,       4.32
20130405,      889.5,      889.5,        820,        836,      900.8,     856.03,         --,       10613000,    20109353.84,    17709876.92,        2233600,        9224000,       4.13
20130329,        866,        894,      856.5,        887,     905.19,     855.03,         --,       11282800,     19499492.3,    17754915.38,        2339600,        8764800,       3.75
20130322,        876,        887,        853,        857,     905.03,      853.3,         --,        8863200,       19552800,    17841869.23,        2331000,        9122800,       3.91
20130315,        860,      866.5,        819,      866.5,     904.84,      852.3,         --,       16392800,    20440938.46,    17924869.23,        2316600,        9386000,       4.05
20130308,        865,      933.5,      843.5,        864,     907.26,     849.82,         --,       19516600,    21898061.53,    17958076.92,        2387000,        8154600,       3.42
20130301,        890,      890.5,        852,        864,     902.76,     844.25,         --,        8847800,    21206784.61,    17844561.53,        2456200,        8087800,       3.29
20130222,        860,        905,        807,      873.5,      898.5,     841.73,         --,       19930200,    22317184.61,    17823246.15,        2536600,        7594800,       2.99
20130215,      930.5,        935,        829,        845,     888.07,     839.48,         --,       20762400,       22292400,    17439707.69,        2538400,        7094000,       2.79
20130208,     1010.5,     1066.5,      933.5,      936.5,     881.46,     838.23,         --,       35163200,       21827000,       17068600,        1545000,        5616800,       3.64
20130201,        911,     1019.5,        910,     1010.5,     873.76,     833.71,         --,       41872600,    20131123.07,    16441846.15,        1759400,        5709000,       3.24
20130125,       1025,     1029.5,        905,        905,     858.23,     826.23,         --,       25282400,    17574138.46,    17355823.07,        1208600,        7870200,       6.51
20130118,      967.5,     1014.5,        956,     1009.5,     849.92,     825.25,         --,       19099600,     16941492.3,    17046184.61,        1347000,        6265600,       4.65
20130111,      904.5,        979,        896,        956,      829.8,     833.21,         --,       23795000,       16229800,    16911161.53,        1305600,        6298800,       4.82
20130104,      891.5,        912,      887.5,        893,     811.26,     839.13,         --,        2684800,       15310400,    16521307.69,        1142000,        7158400,       6.27
20121228,        860,        907,        848,        885,     804.88,     843.28,         --,       11975800,    16010338.46,     16715592.3,        1142000,        7158400,       6.27
20121221,        890,      903.5,        837,      854.5,     801.57,     848.34,         --,       20409000,    16130938.46,    16533430.76,        1318600,        7129000,       5.41
20121214,      814.5,        940,      811.5,        898,     799.76,     853.46,         --,       35335400,       15408800,    16208553.84,        1677400,        6789200,       4.05
20121207,        823,        824,      790.5,      805.5,     792.38,      857.8,         --,       10530000,     14018092.3,    15716107.69,        1109600,        7451400,       6.72
20121130,      744.5,        821,        740,      808.5,     785.73,     861.38,         --,       23283000,    14482338.46,    16200923.07,        1111600,        7574000,       6.81
20121122,        755,      762.5,        730,        738,     784.96,      859.4,         --,       19608000,    13329307.69,    16025484.61,         859600,        8576000,       9.98
20121116,        831,        836,        756,        759,     790.88,     864.05,         --,       14712200,    12587015.38,    16024561.53,         714000,        6501600,       9.11
20121109,      813.5,      847.5,      780.5,      836.5,        795,     871.76,         --,       13116800,       12310200,       16251600,        1163000,        5353800,        4.6
20121102,      814.5,      819.5,      777.5,      808.5,     793.65,     880.07,         --,        8631800,    12752569.23,       17440200,         930000,        5591200,       6.01
20121026,        744,        822,      738.5,        797,     794.23,     897.63,         --,       17058000,    17137507.69,    17351330.76,        1015600,        5922000,       5.83
20121019,        724,      772.5,      716.5,        748,     800.57,     914.25,         --,        9847600,    17150876.92,    17344276.92,        1086000,        6904200,       6.36
20121012,      808.5,      810.5,        713,        715,     836.61,        932,         --,       11842800,    17592523.07,    17486676.92,        1169200,        6811400,       5.83
20121005,        845,      849.5,        754,        810,        867,     948.92,         --,       11784000,    17732215.38,    17453615.38,        1505000,        5784600,       3.84
20120928,      841.5,        877,        799,        842,     881.69,     960.32,         --,       13543600,    17420846.15,    17435784.61,        1680800,        5094800,       3.03
20120921,        800,        869,      797.5,        831,     895.11,     969.48,         --,       11021200,    16935923.07,    17373684.61,        1845800,        5602600,       3.04
20120914,        721,        823,        712,        802,     907.15,        980,         --,       17256200,    17008307.69,    17450653.84,        1806000,        6184800,       3.42
20120907,        799,        799,        706,        719,     923.23,      991.3,         --,       16565200,    17414123.07,    17511269.23,        2069600,        7252600,        3.5
20120831,      814.5,        836,        797,      798.5,     937.03,    1008.59,         --,        8293600,    17919507.69,    17263661.53,        1789800,        5641200,       3.15
20120824,        816,      828.5,        784,        815,     933.84,     1022.5,         --,        9958200,    18721661.53,    17434238.46,        1841600,        5442000,       2.96
20120817,        815,        830,      773.5,      812.5,     937.23,    1036.05,         --,       11113600,    19462107.69,    17587184.61,        1864400,        5514000,       2.96
20120810,        820,        837,        763,        819,     948.53,     1048.3,         --,       18867600,       20193000,    17648215.38,        2097800,        5351400,       2.55
20120803,        839,        840,        736,        816,      966.5,       1062,         --,       65636000,    22127830.76,    17497253.84,        2631600,        5724800,       2.18
20120727,       1204,       1216,      879.5,      879.5,    1001.03,    1073.65,         --,       17231800,    17565153.84,     15473492.3,        2109600,        3477200,       1.65
20120720,       1100,       1220,       1080,     1216.5,    1027.92,    1082.69,         --,       15589000,    17537676.92,     15628092.3,        2664400,        3082400,       1.16
20120713,       1010,     1114.5,      988.5,       1110,    1027.38,    1076.44,         --,       13658800,    17380830.76,    15583253.84,        2100200,        3671400,       1.75
20120706,       1030,     1033.5,        979,       1001,    1030.84,    1077.38,         --,        7736200,    17175015.38,    15530176.92,        1682800,        4821400,       2.87
20120629,       1000,       1020,        968,     1016.5,    1038.96,    1087.34,         --,        7239600,    17450723.07,    15374038.46,        1740600,        4682200,       2.69
20120622,       1023,     1027.5,      965.5,      987.5,    1043.84,    1096.34,         --,       11962200,    17811446.15,    15298576.92,        1872200,        4970600,       2.65
20120615,        898,       1027,      894.5,       1011,    1052.84,    1106.28,         --,       22531800,       17893000,    15100138.46,        2169400,        4673200,       2.15
20120608,        737,        902,        725,      898.5,    1059.38,    1115.15,         --,       23135200,    17608415.38,    14576246.15,        1633400,        5638600,       3.45
20120601,      839.5,      876.5,        752,        757,    1080.15,    1128.86,         --,       18721600,    16607815.38,    14111523.07,         927000,        6967400,       7.52
20120525,        935,      978.5,      847.5,        859,    1111.15,    1149.63,         --,       19584000,    16146815.38,    13856307.69,         497000,        6993000,      14.07
20120518,     1042.5,     1067.5,      949.5,      959.5,    1134.88,    1162.38,         --,       20615200,    15712261.53,    13532061.53,         389400,        6715400,      17.25
20120511,       1115,     1136.5,     1003.5,     1052.5,    1148.07,    1177.34,         --,       44020400,    15103430.76,     13116092.3,         513600,        5849000,      11.39
20120502,       1230,       1274,       1214,       1265,     1157.5,    1190.48,         --,        6321200,    12866676.92,    12069984.61,        1197600,        4595200,       3.84
20120427,       1203,       1267,     1200.5,       1229,    1146.26,    1193.48,         --,       16874600,    13381830.76,    12626384.61,        1197600,        4595200,       3.84
20120420,     1152.5,       1220,       1133,     1209.5,    1137.46,    1198.34,         --,       13550000,    13718507.69,    12775153.84,        1043400,        5148200,       4.93
20120413,       1095,       1155,       1074,       1155,     1125.5,    1193.82,         --,       10983200,    13785676.92,    12687961.53,         715800,        6398600,       8.94
20120406,     1078.5,     1127.5,       1077,     1106.5,    1123.92,    1192.94,         --,       11320400,    13885338.46,       12842000,         523200,        7341800,      14.03
20120330,       1110,       1111,     1049.5,       1080,    1135.73,    1191.73,         --,       11929000,    13297353.84,    12936815.38,         460200,        7836800,      17.03
20120323,       1105,     1112.5,       1061,     1104.5,    1148.84,    1190.28,         --,       13022400,    12785707.69,    13173261.53,         608000,        7407400,      12.18
20120316,     1191.5,       1216,       1085,       1096,    1159.73,    1186.03,         --,       18832200,    12307276.92,    13206561.53,         592000,        6986000,       11.8
20120309,       1167,       1190,     1146.5,     1168.5,    1170.92,    1186.19,         --,       10127400,    11544076.92,       13548400,         791400,        5497600,       6.95
20120302,       1177,       1210,       1141,       1160,    1177.57,    1183.88,         --,       12728600,    11615230.76,    13967030.76,         755400,        5830400,       7.72
20120224,       1125,     1172.5,     1082.5,     1167.5,    1188.11,    1187.15,         --,       13934800,       11565800,    14008784.61,         907600,        5935400,       6.54
20120217,     1167.5,       1198,       1121,       1131,    1189.88,    1189.48,         --,       12700400,    11351861.53,    14254976.92,         922600,        5794000,       6.28
20120210,     1136.5,       1182,     1078.5,       1175,    1206.61,    1194.65,         --,       14942600,    11128753.84,    14735469.23,        1061200,        5510800,       5.19
20120203,     1120.5,       1142,     1072.5,       1119,    1223.46,    1197.25,         --,       13018200,     11273292.3,    15702169.23,         784000,        6204600,       7.91
20120127,       1070,     1191.5,       1069,     1114.5,    1240.69,    1201.92,         --,       21251400,    11870938.46,    17272361.53,         982200,        5826800,       5.93
20120120,       1123,     1152.5,     1037.5,       1054,    1259.23,    1210.78,         --,       14423200,       11831800,    17744961.53,         640800,        6151600,        9.6
20120113,       1260,     1264.5,     1096.5,     1134.5,    1262.15,    1226.61,         --,       12278800,    11590246.15,    18014976.92,         927400,        5561400,          6
20120106,       1265,       1285,     1247.5,       1260,    1261.96,    1240.05,         --,        3676600,    11798661.53,    18590784.61,        1084200,        4656800,        4.3
